"","Date","Pool","Number of Blocks","Percentage of Blocks"
"3211",2012-02-13,"EclipseMC",7,4.43037974683544
"3212",2012-02-13,"p2Pool",8,5.06329113924051
"3213",2012-02-13,"Eligius",2,1.26582278481013
"3214",2012-02-13,"BitLC",5,3.16455696202532
"3215",2012-02-13,"50BTC.com",2,1.26582278481013
"3216",2012-02-13,"Ozcoin",5,3.16455696202532
"3217",2012-02-13,"simplecoin.us",1,0.632911392405063
"3218",2012-02-14,"BTC Guild",13,9.48905109489051
"3219",2012-02-14,"DeepBit",50,36.4963503649635
"3220",2012-02-14,"Unknown",24,17.5182481751825
"3221",2012-02-14,"p2Pool",7,5.10948905109489
"3222",2012-02-14,"Eligius",4,2.91970802919708
"3223",2012-02-14,"EclipseMC",4,2.91970802919708
"3224",2012-02-14,"Slush",16,11.6788321167883
"3225",2012-02-14,"Ozcoin",10,7.2992700729927
"3226",2012-02-14,"MTRed",1,0.72992700729927
"3227",2012-02-14,"50BTC.com",1,0.72992700729927
"3228",2012-02-14,"BitLC",6,4.37956204379562
"3229",2012-02-14,"Polmine",1,0.72992700729927
"3230",2012-02-15,"DeepBit",40,28.9855072463768
"3231",2012-02-15,"Ozcoin",9,6.52173913043478
"3232",2012-02-15,"Unknown",22,15.9420289855072
"3233",2012-02-15,"Slush",16,11.5942028985507
"3234",2012-02-15,"BTC Guild",18,13.0434782608696
"3235",2012-02-15,"50BTC.com",3,2.17391304347826
"3236",2012-02-15,"p2Pool",6,4.34782608695652
"3237",2012-02-15,"MTRed",2,1.44927536231884
"3238",2012-02-15,"Eligius",6,4.34782608695652
"3239",2012-02-15,"bitcoinPool",3,2.17391304347826
"3240",2012-02-15,"EclipseMC",7,5.07246376811594
"3241",2012-02-15,"Polmine",1,0.72463768115942
"3242",2012-02-15,"Nmcbit.com",3,2.17391304347826
"3243",2012-02-15,"BitMinter",2,1.44927536231884
"3244",2012-02-16,"EclipseMC",6,4.47761194029851
"3245",2012-02-16,"DeepBit",60,44.7761194029851
"3246",2012-02-16,"Unknown",23,17.1641791044776
"3247",2012-02-16,"BTC Guild",14,10.4477611940298
"3248",2012-02-16,"BitMinter",2,1.49253731343284
"3249",2012-02-16,"Ozcoin",1,0.746268656716418
"3250",2012-02-16,"Slush",16,11.9402985074627
"3251",2012-02-16,"50BTC.com",1,0.746268656716418
"3252",2012-02-16,"MTRed",3,2.23880597014925
"3253",2012-02-16,"Polmine",1,0.746268656716418
"3254",2012-02-16,"BitLC",3,2.23880597014925
"3255",2012-02-16,"bitcoinPool",1,0.746268656716418
"3256",2012-02-16,"p2Pool",2,1.49253731343284
"3257",2012-02-16,"Eligius",1,0.746268656716418
"3258",2012-02-17,"BTC Guild",17,12.3188405797101
"3259",2012-02-17,"DeepBit",53,38.4057971014493
"3260",2012-02-17,"Unknown",25,18.1159420289855
"3261",2012-02-17,"Slush",18,13.0434782608696
"3262",2012-02-17,"p2Pool",2,1.44927536231884
"3263",2012-02-17,"Ozcoin",8,5.79710144927536
"3264",2012-02-17,"EclipseMC",5,3.6231884057971
"3265",2012-02-17,"bitcoinPool",1,0.72463768115942
"3266",2012-02-17,"BitLC",1,0.72463768115942
"3267",2012-02-17,"BitMinter",1,0.72463768115942
"3268",2012-02-17,"Eligius",4,2.89855072463768
"3269",2012-02-17,"MTRed",1,0.72463768115942
"3270",2012-02-17,"50BTC.com",2,1.44927536231884
"3271",2012-02-18,"BTC Guild",20,13.1578947368421
"3272",2012-02-18,"EclipseMC",8,5.26315789473684
"3273",2012-02-18,"DeepBit",54,35.5263157894737
"3274",2012-02-18,"Slush",23,15.1315789473684
"3275",2012-02-18,"Unknown",24,15.7894736842105
"3276",2012-02-18,"Itzod",1,0.657894736842105
"3277",2012-02-18,"50BTC.com",2,1.31578947368421
"3278",2012-02-18,"Ozcoin",5,3.28947368421053
"3279",2012-02-18,"BitMinter",2,1.31578947368421
"3280",2012-02-18,"p2Pool",3,1.97368421052632
"3281",2012-02-18,"BitLC",3,1.97368421052632
"3282",2012-02-18,"MTRed",1,0.657894736842105
"3283",2012-02-18,"Polmine",1,0.657894736842105
"3284",2012-02-18,"Eligius",2,1.31578947368421
"3285",2012-02-18,"bitcoinPool",2,1.31578947368421
"3286",2012-02-18,"Triplemining",1,0.657894736842105
"3287",2012-02-19,"Eligius",5,2.92397660818713
"3288",2012-02-19,"Unknown",23,13.4502923976608
"3289",2012-02-19,"DeepBit",68,39.766081871345
"3290",2012-02-19,"Slush",21,12.280701754386
"3291",2012-02-19,"BTC Guild",24,14.0350877192982
"3292",2012-02-19,"MTRed",1,0.584795321637427
"3293",2012-02-19,"EclipseMC",7,4.09356725146199
"3294",2012-02-19,"bitcoinPool",2,1.16959064327485
"3295",2012-02-19,"p2Pool",4,2.33918128654971
"3296",2012-02-19,"Ozcoin",6,3.50877192982456
"3297",2012-02-19,"BitLC",5,2.92397660818713
"3298",2012-02-19,"50BTC.com",4,2.33918128654971
"3299",2012-02-19,"simplecoin.us",1,0.584795321637427
"3300",2012-02-20,"BTC Guild",27,17.0886075949367
"3301",2012-02-20,"DeepBit",59,37.3417721518987
"3302",2012-02-20,"Unknown",30,18.9873417721519
"3303",2012-02-20,"Ozcoin",3,1.89873417721519
"3304",2012-02-20,"p2Pool",6,3.79746835443038
"3305",2012-02-20,"Slush",15,9.49367088607595
"3306",2012-02-20,"Polmine",1,0.632911392405063
"3307",2012-02-20,"Triplemining",2,1.26582278481013
"3308",2012-02-20,"Eligius",4,2.53164556962025
"3309",2012-02-20,"BitLC",6,3.79746835443038
"3310",2012-02-20,"simplecoin.us",1,0.632911392405063
"3311",2012-02-20,"EclipseMC",2,1.26582278481013
"3312",2012-02-20,"bitcoinPool",1,0.632911392405063
"3313",2012-02-20,"50BTC.com",1,0.632911392405063
"3314",2012-02-21,"p2Pool",5,3.57142857142857
"3315",2012-02-21,"DeepBit",55,39.2857142857143
"3316",2012-02-21,"Slush",14,10
"3317",2012-02-21,"BTC Guild",13,9.28571428571429
"3318",2012-02-21,"Unknown",29,20.7142857142857
"3319",2012-02-21,"EclipseMC",9,6.42857142857143
"3320",2012-02-21,"Ozcoin",4,2.85714285714286
"3321",2012-02-21,"Eligius",4,2.85714285714286
"3322",2012-02-21,"50BTC.com",1,0.714285714285714
"3323",2012-02-21,"BitMinter",3,2.14285714285714
"3324",2012-02-21,"BitLC",2,1.42857142857143
"3325",2012-02-21,"bitcoinPool",1,0.714285714285714
"3326",2012-02-22,"DeepBit",42,32.5581395348837
"3327",2012-02-22,"Slush",20,15.5038759689922
"3328",2012-02-22,"Unknown",35,27.1317829457364
"3329",2012-02-22,"bitcoinPool",3,2.32558139534884
"3330",2012-02-22,"EclipseMC",4,3.10077519379845
"3331",2012-02-22,"BTC Guild",9,6.97674418604651
"3332",2012-02-22,"Eligius",1,0.775193798449612
"3333",2012-02-22,"Ozcoin",6,4.65116279069767
"3334",2012-02-22,"50BTC.com",1,0.775193798449612
"3335",2012-02-22,"BitLC",3,2.32558139534884
"3336",2012-02-22,"BitMinter",3,2.32558139534884
"3337",2012-02-22,"p2Pool",2,1.55038759689922
"3338",2012-02-23,"DeepBit",63,39.622641509434
"3339",2012-02-23,"p2Pool",4,2.51572327044025
"3340",2012-02-23,"BitLC",7,4.40251572327044
"3341",2012-02-23,"EclipseMC",5,3.14465408805031
"3342",2012-02-23,"Slush",18,11.3207547169811
"3343",2012-02-23,"BTC Guild",13,8.17610062893082
"3344",2012-02-23,"Unknown",25,15.7232704402516
"3345",2012-02-23,"Ozcoin",11,6.91823899371069
"3346",2012-02-23,"50BTC.com",2,1.25786163522013
"3347",2012-02-23,"BitMinter",2,1.25786163522013
"3348",2012-02-23,"Triplemining",1,0.628930817610063
"3349",2012-02-23,"Eligius",4,2.51572327044025
"3350",2012-02-23,"bitcoinPool",1,0.628930817610063
"3351",2012-02-23,"Itzod",2,1.25786163522013
"3352",2012-02-23,"MTRed",1,0.628930817610063
"3353",2012-02-24,"DeepBit",56,33.7349397590361
"3354",2012-02-24,"EclipseMC",6,3.6144578313253
"3355",2012-02-24,"Slush",24,14.4578313253012
"3356",2012-02-24,"Nmcbit.com",3,1.80722891566265
"3357",2012-02-24,"BTC Guild",27,16.2650602409639
"3358",2012-02-24,"Unknown",25,15.0602409638554
"3359",2012-02-24,"p2Pool",5,3.01204819277108
"3360",2012-02-24,"BitMinter",2,1.20481927710843
"3361",2012-02-24,"BitLC",3,1.80722891566265
"3362",2012-02-24,"Eligius",4,2.40963855421687
"3363",2012-02-24,"MTRed",4,2.40963855421687
"3364",2012-02-24,"bitcoinPool",1,0.602409638554217
"3365",2012-02-24,"50BTC.com",1,0.602409638554217
"3366",2012-02-24,"Ozcoin",5,3.01204819277108
"3367",2012-02-25,"DeepBit",49,32.8859060402685
"3368",2012-02-25,"BTC Guild",16,10.738255033557
"3369",2012-02-25,"Slush",18,12.0805369127517
"3370",2012-02-25,"BitMinter",2,1.34228187919463
"3371",2012-02-25,"p2Pool",5,3.35570469798658
"3372",2012-02-25,"Nmcbit.com",1,0.671140939597315
"3373",2012-02-25,"Unknown",20,13.4228187919463
"3374",2012-02-25,"EclipseMC",8,5.36912751677852
"3375",2012-02-25,"BitLC",9,6.04026845637584
"3376",2012-02-25,"Ozcoin",7,4.69798657718121
"3377",2012-02-25,"bitcoinPool",1,0.671140939597315
"3378",2012-02-25,"Eligius",4,2.68456375838926
"3379",2012-02-25,"Polmine",2,1.34228187919463
"3380",2012-02-25,"MTRed",4,2.68456375838926
"3381",2012-02-25,"50BTC.com",3,2.01342281879195
"3382",2012-02-26,"Slush",20,12.1212121212121
"3383",2012-02-26,"DeepBit",71,43.030303030303
"3384",2012-02-26,"Ozcoin",11,6.66666666666667
"3385",2012-02-26,"Unknown",24,14.5454545454545
"3386",2012-02-26,"p2Pool",3,1.81818181818182
"3387",2012-02-26,"bitcoinPool",3,1.81818181818182
"3388",2012-02-26,"BTC Guild",16,9.6969696969697
"3389",2012-02-26,"Eligius",2,1.21212121212121
"3390",2012-02-26,"BitLC",3,1.81818181818182
"3391",2012-02-26,"MTRed",3,1.81818181818182
"3392",2012-02-26,"50BTC.com",4,2.42424242424242
"3393",2012-02-26,"BitMinter",1,0.606060606060606
"3394",2012-02-26,"Triplemining",1,0.606060606060606
"3395",2012-02-26,"EclipseMC",3,1.81818181818182
"3396",2012-02-27,"Unknown",30,20
"3397",2012-02-27,"50BTC.com",2,1.33333333333333
"3398",2012-02-27,"BTC Guild",20,13.3333333333333
"3399",2012-02-27,"DeepBit",55,36.6666666666667
"3400",2012-02-27,"Slush",23,15.3333333333333
"3401",2012-02-27,"Eligius",4,2.66666666666667
"3402",2012-02-27,"p2Pool",2,1.33333333333333
"3403",2012-02-27,"BitLC",1,0.666666666666667
"3404",2012-02-27,"EclipseMC",5,3.33333333333333
"3405",2012-02-27,"simplecoin.us",1,0.666666666666667
"3406",2012-02-27,"Polmine",1,0.666666666666667
"3407",2012-02-27,"Ozcoin",4,2.66666666666667
"3408",2012-02-27,"BitMinter",2,1.33333333333333
"3409",2012-02-28,"Unknown",30,19.4805194805195
"3410",2012-02-28,"DeepBit",60,38.961038961039
"3411",2012-02-28,"BTC Guild",21,13.6363636363636
"3412",2012-02-28,"Ozcoin",5,3.24675324675325
"3413",2012-02-28,"BitMinter",2,1.2987012987013
"3414",2012-02-28,"Slush",15,9.74025974025974
"3415",2012-02-28,"EclipseMC",5,3.24675324675325
"3416",2012-02-28,"BitLC",2,1.2987012987013
"3417",2012-02-28,"Polmine",2,1.2987012987013
"3418",2012-02-28,"50BTC.com",2,1.2987012987013
"3419",2012-02-28,"p2Pool",4,2.5974025974026
"3420",2012-02-28,"Eligius",2,1.2987012987013
"3421",2012-02-28,"Nmcbit.com",1,0.649350649350649
"3422",2012-02-28,"Triplemining",1,0.649350649350649
"3423",2012-02-28,"MTRed",2,1.2987012987013
"3424",2012-02-29,"Slush",18,11.25
"3425",2012-02-29,"Unknown",30,18.75
"3426",2012-02-29,"Eligius",8,5
"3427",2012-02-29,"BTC Guild",15,9.375
"3428",2012-02-29,"DeepBit",61,38.125
"3429",2012-02-29,"bitcoinPool",3,1.875
"3430",2012-02-29,"BitMinter",1,0.625
"3431",2012-02-29,"EclipseMC",8,5
"3432",2012-02-29,"MTRed",4,2.5
"3433",2012-02-29,"p2Pool",1,0.625
"3434",2012-02-29,"BitLC",3,1.875
"3435",2012-02-29,"Ozcoin",6,3.75
"3436",2012-02-29,"simplecoin.us",1,0.625
"3437",2012-02-29,"50BTC.com",1,0.625
"3438",2012-03-01,"Unknown",31,17.3184357541899
"3439",2012-03-01,"DeepBit",59,32.9608938547486
"3440",2012-03-01,"BTC Guild",32,17.877094972067
"3441",2012-03-01,"Slush",20,11.1731843575419
"3442",2012-03-01,"Triplemining",1,0.558659217877095
"3443",2012-03-01,"Ozcoin",8,4.46927374301676
"3444",2012-03-01,"EclipseMC",7,3.91061452513966
"3445",2012-03-01,"Eligius",4,2.23463687150838
"3446",2012-03-01,"p2Pool",4,2.23463687150838
"3447",2012-03-01,"BitLC",7,3.91061452513966
"3448",2012-03-01,"Polmine",1,0.558659217877095
"3449",2012-03-01,"BitMinter",1,0.558659217877095
"3450",2012-03-01,"Itzod",1,0.558659217877095
"3451",2012-03-01,"50BTC.com",1,0.558659217877095
"3452",2012-03-01,"Nmcbit.com",2,1.11731843575419
"3453",2012-03-02,"DeepBit",56,37.0860927152318
"3454",2012-03-02,"EclipseMC",8,5.29801324503311
"3455",2012-03-02,"Ozcoin",3,1.98675496688742
"3456",2012-03-02,"BitLC",3,1.98675496688742
"3457",2012-03-02,"Unknown",28,18.5430463576159
"3458",2012-03-02,"p2Pool",2,1.32450331125828
"3459",2012-03-02,"Eligius",7,4.63576158940397
"3460",2012-03-02,"BTC Guild",22,14.5695364238411
"3461",2012-03-02,"Slush",19,12.5827814569536
"3462",2012-03-02,"50BTC.com",3,1.98675496688742
"3463",2012-03-03,"p2Pool",5,3.73134328358209
"3464",2012-03-03,"DeepBit",48,35.8208955223881
"3465",2012-03-03,"BTC Guild",24,17.910447761194
"3466",2012-03-03,"BitLC",2,1.49253731343284
"3467",2012-03-03,"Unknown",21,15.6716417910448
"3468",2012-03-03,"EclipseMC",7,5.22388059701492
"3469",2012-03-03,"Slush",15,11.1940298507463
"3470",2012-03-03,"Polmine",1,0.746268656716418
"3471",2012-03-03,"bitcoinPool",1,0.746268656716418
"3472",2012-03-03,"50BTC.com",2,1.49253731343284
"3473",2012-03-03,"Ozcoin",5,3.73134328358209
"3474",2012-03-03,"Eligius",2,1.49253731343284
"3475",2012-03-03,"BitMinter",1,0.746268656716418
"3476",2012-03-04,"Unknown",19,16.8141592920354
"3477",2012-03-04,"Slush",25,22.1238938053097
"3478",2012-03-04,"BTC Guild",15,13.2743362831858
"3479",2012-03-04,"DeepBit",26,23.0088495575221
"3480",2012-03-04,"50BTC.com",3,2.65486725663717
"3481",2012-03-04,"BitLC",3,2.65486725663717
"3482",2012-03-04,"Polmine",2,1.76991150442478
"3483",2012-03-04,"EclipseMC",5,4.42477876106195
"3484",2012-03-04,"BitMinter",2,1.76991150442478
"3485",2012-03-04,"Ozcoin",6,5.30973451327434
"3486",2012-03-04,"p2Pool",2,1.76991150442478
"3487",2012-03-04,"MTRed",2,1.76991150442478
"3488",2012-03-04,"simplecoin.us",1,0.884955752212389
"3489",2012-03-04,"Eligius",2,1.76991150442478
"3490",2012-03-05,"Unknown",21,15.3284671532847
"3491",2012-03-05,"DeepBit",49,35.7664233576642
"3492",2012-03-05,"BTC Guild",20,14.5985401459854
"3493",2012-03-05,"Eligius",6,4.37956204379562
"3494",2012-03-05,"Slush",21,15.3284671532847
"3495",2012-03-05,"Ozcoin",4,2.91970802919708
"3496",2012-03-05,"EclipseMC",4,2.91970802919708
"3497",2012-03-05,"bitcoinPool",3,2.18978102189781
"3498",2012-03-05,"p2Pool",3,2.18978102189781
"3499",2012-03-05,"BitLC",3,2.18978102189781
"3500",2012-03-05,"MTRed",1,0.72992700729927
"3501",2012-03-05,"BitMinter",1,0.72992700729927
"3502",2012-03-05,"50BTC.com",1,0.72992700729927
"3503",2012-03-06,"Unknown",19,13.1034482758621
"3504",2012-03-06,"DeepBit",61,42.0689655172414
"3505",2012-03-06,"BTC Guild",20,13.7931034482759
"3506",2012-03-06,"50BTC.com",2,1.37931034482759
"3507",2012-03-06,"EclipseMC",4,2.75862068965517
"3508",2012-03-06,"Slush",14,9.6551724137931
"3509",2012-03-06,"Eligius",7,4.82758620689655
"3510",2012-03-06,"BitMinter",1,0.689655172413793
"3511",2012-03-06,"BitLC",5,3.44827586206897
"3512",2012-03-06,"p2Pool",4,2.75862068965517
"3513",2012-03-06,"Triplemining",1,0.689655172413793
"3514",2012-03-06,"Nmcbit.com",3,2.06896551724138
"3515",2012-03-06,"bitcoinPool",1,0.689655172413793
"3516",2012-03-06,"Ozcoin",2,1.37931034482759
"3517",2012-03-06,"Polmine",1,0.689655172413793
"3518",2012-03-07,"Slush",14,10.2189781021898
"3519",2012-03-07,"Unknown",36,26.2773722627737
"3520",2012-03-07,"DeepBit",49,35.7664233576642
"3521",2012-03-07,"p2Pool",2,1.45985401459854
"3522",2012-03-07,"EclipseMC",2,1.45985401459854
"3523",2012-03-07,"BTC Guild",18,13.1386861313869
"3524",2012-03-07,"Triplemining",2,1.45985401459854
"3525",2012-03-07,"Ozcoin",3,2.18978102189781
"3526",2012-03-07,"MTRed",1,0.72992700729927
"3527",2012-03-07,"bitcoinPool",2,1.45985401459854
"3528",2012-03-07,"BitLC",2,1.45985401459854
"3529",2012-03-07,"50BTC.com",3,2.18978102189781
"3530",2012-03-07,"Eligius",3,2.18978102189781
"3531",2012-03-08,"Eligius",2,1.2987012987013
"3532",2012-03-08,"DeepBit",62,40.2597402597403
"3533",2012-03-08,"BTC Guild",20,12.987012987013
"3534",2012-03-08,"50BTC.com",4,2.5974025974026
"3535",2012-03-08,"Unknown",29,18.8311688311688
"3536",2012-03-08,"Slush",15,9.74025974025974
"3537",2012-03-08,"Ozcoin",8,5.19480519480519
"3538",2012-03-08,"EclipseMC",4,2.5974025974026
"3539",2012-03-08,"BitLC",2,1.2987012987013
"3540",2012-03-08,"MTRed",1,0.649350649350649
"3541",2012-03-08,"p2Pool",3,1.94805194805195
"3542",2012-03-08,"BitMinter",1,0.649350649350649
"3543",2012-03-08,"bitcoinPool",1,0.649350649350649
"3544",2012-03-08,"Triplemining",2,1.2987012987013
"3545",2012-03-09,"DeepBit",61,39.1025641025641
"3546",2012-03-09,"Unknown",26,16.6666666666667
"3547",2012-03-09,"Itzod",1,0.641025641025641
"3548",2012-03-09,"BitLC",6,3.84615384615385
"3549",2012-03-09,"BTC Guild",17,10.8974358974359
"3550",2012-03-09,"EclipseMC",7,4.48717948717949
"3551",2012-03-09,"Eligius",5,3.2051282051282
"3552",2012-03-09,"50BTC.com",4,2.56410256410256
"3553",2012-03-09,"Slush",16,10.2564102564103
"3554",2012-03-09,"Nmcbit.com",3,1.92307692307692
"3555",2012-03-09,"MTRed",4,2.56410256410256
"3556",2012-03-09,"bitcoinPool",2,1.28205128205128
"3557",2012-03-09,"p2Pool",3,1.92307692307692
"3558",2012-03-09,"Ozcoin",1,0.641025641025641
"3559",2012-03-10,"EclipseMC",11,6.54761904761905
"3560",2012-03-10,"DeepBit",58,34.5238095238095
"3561",2012-03-10,"Unknown",40,23.8095238095238
"3562",2012-03-10,"BTC Guild",20,11.9047619047619
"3563",2012-03-10,"Ozcoin",4,2.38095238095238
"3564",2012-03-10,"50BTC.com",1,0.595238095238095
"3565",2012-03-10,"Slush",20,11.9047619047619
"3566",2012-03-10,"Eligius",4,2.38095238095238
"3567",2012-03-10,"BitLC",2,1.19047619047619
"3568",2012-03-10,"bitcoinPool",2,1.19047619047619
"3569",2012-03-10,"MTRed",2,1.19047619047619
"3570",2012-03-10,"p2Pool",4,2.38095238095238
"3571",2012-03-11,"50BTC.com",6,3.63636363636364
"3572",2012-03-11,"DeepBit",55,33.3333333333333
"3573",2012-03-11,"BTC Guild",19,11.5151515151515
"3574",2012-03-11,"p2Pool",2,1.21212121212121
"3575",2012-03-11,"BitLC",2,1.21212121212121
"3576",2012-03-11,"Eligius",8,4.84848484848485
"3577",2012-03-11,"Unknown",39,23.6363636363636
"3578",2012-03-11,"Slush",19,11.5151515151515
"3579",2012-03-11,"MTRed",2,1.21212121212121
"3580",2012-03-11,"EclipseMC",7,4.24242424242424
"3581",2012-03-11,"BitMinter",1,0.606060606060606
"3582",2012-03-11,"Ozcoin",2,1.21212121212121
"3583",2012-03-11,"Triplemining",1,0.606060606060606
"3584",2012-03-11,"bitcoinPool",2,1.21212121212121
"3585",2012-03-12,"EclipseMC",3,2.23880597014925
"3586",2012-03-12,"DeepBit",39,29.1044776119403
"3587",2012-03-12,"Unknown",35,26.1194029850746
"3588",2012-03-12,"Slush",21,15.6716417910448
"3589",2012-03-12,"Eligius",2,1.49253731343284
"3590",2012-03-12,"Polmine",1,0.746268656716418
"3591",2012-03-12,"p2Pool",3,2.23880597014925
"3592",2012-03-12,"BTC Guild",10,7.46268656716418
"3593",2012-03-12,"BitLC",5,3.73134328358209
"3594",2012-03-12,"Ozcoin",7,5.22388059701492
"3595",2012-03-12,"BitMinter",1,0.746268656716418
"3596",2012-03-12,"Triplemining",4,2.98507462686567
"3597",2012-03-12,"50BTC.com",2,1.49253731343284
"3598",2012-03-12,"Nmcbit.com",1,0.746268656716418
"3599",2012-03-13,"BTC Guild",21,12.6506024096386
"3600",2012-03-13,"Slush",19,11.4457831325301
"3601",2012-03-13,"p2Pool",5,3.01204819277108
"3602",2012-03-13,"Unknown",45,27.1084337349398
"3603",2012-03-13,"DeepBit",55,33.1325301204819
"3604",2012-03-13,"Eligius",7,4.21686746987952
"3605",2012-03-13,"Ozcoin",5,3.01204819277108
"3606",2012-03-13,"BitMinter",2,1.20481927710843
"3607",2012-03-13,"EclipseMC",5,3.01204819277108
"3608",2012-03-13,"BitLC",1,0.602409638554217
"3609",2012-03-13,"Itzod",1,0.602409638554217
"3610",2012-03-14,"Slush",22,13.75
"3611",2012-03-14,"Unknown",43,26.875
"3612",2012-03-14,"DeepBit",47,29.375
"3613",2012-03-14,"BitLC",5,3.125
"3614",2012-03-14,"EclipseMC",2,1.25
"3615",2012-03-14,"Eligius",5,3.125
"3616",2012-03-14,"50BTC.com",3,1.875
"3617",2012-03-14,"BTC Guild",18,11.25
"3618",2012-03-14,"pool.mkalinin.ru",1,0.625
"3619",2012-03-14,"Ozcoin",4,2.5
"3620",2012-03-14,"Itzod",1,0.625
"3621",2012-03-14,"bitcoinPool",3,1.875
"3622",2012-03-14,"p2Pool",4,2.5
"3623",2012-03-14,"Triplemining",1,0.625
"3624",2012-03-14,"Polmine",1,0.625
"3625",2012-03-15,"Unknown",28,20.4379562043796
"3626",2012-03-15,"50BTC.com",3,2.18978102189781
"3627",2012-03-15,"Slush",17,12.4087591240876
"3628",2012-03-15,"BTC Guild",19,13.8686131386861
"3629",2012-03-15,"DeepBit",37,27.007299270073
"3630",2012-03-15,"EclipseMC",12,8.75912408759124
"3631",2012-03-15,"Ozcoin",3,2.18978102189781
"3632",2012-03-15,"BitLC",5,3.64963503649635
"3633",2012-03-15,"simplecoin.us",1,0.72992700729927
"3634",2012-03-15,"BitMinter",1,0.72992700729927
"3635",2012-03-15,"Polmine",2,1.45985401459854
"3636",2012-03-15,"bitcoinPool",2,1.45985401459854
"3637",2012-03-15,"p2Pool",3,2.18978102189781
"3638",2012-03-15,"Eligius",4,2.91970802919708
"3639",2012-03-16,"DeepBit",34,28.099173553719
"3640",2012-03-16,"BTC Guild",15,12.396694214876
"3641",2012-03-16,"Unknown",26,21.4876033057851
"3642",2012-03-16,"Slush",15,12.396694214876
"3643",2012-03-16,"Eligius",4,3.30578512396694
"3644",2012-03-16,"Ozcoin",5,4.13223140495868
"3645",2012-03-16,"50BTC.com",7,5.78512396694215
"3646",2012-03-16,"EclipseMC",3,2.47933884297521
"3647",2012-03-16,"p2Pool",4,3.30578512396694
"3648",2012-03-16,"MTRed",1,0.826446280991736
"3649",2012-03-16,"BitLC",2,1.65289256198347
"3650",2012-03-16,"BitMinter",1,0.826446280991736
"3651",2012-03-16,"Polmine",3,2.47933884297521
"3652",2012-03-16,"bitcoinPool",1,0.826446280991736
"3653",2012-03-17,"DeepBit",49,32.0261437908497
"3654",2012-03-17,"BTC Guild",22,14.3790849673203
"3655",2012-03-17,"Slush",18,11.7647058823529
"3656",2012-03-17,"Unknown",34,22.2222222222222
"3657",2012-03-17,"Ozcoin",6,3.92156862745098
"3658",2012-03-17,"MTRed",1,0.65359477124183
